#Note:F; Temperature:25°C
#f[Hz] Re(Z/Zc) Im(Z/Zc)
1330 2.24240261e-1 -9.98771455e-1
1332 2.20470427e-1 -9.71457789e-1
1334 2.16941785e-1 -9.44540601e-1
1336 2.13640713e-1 -9.17994803e-1
1338 2.10554776e-1 -8.91796535e-1
1340 2.07672621e-1 -8.65923065e-1
1342 2.04983876e-1 -8.40352703e-1
1344 2.02479064e-1 -8.15064720e-1
1346 2.00149531e-1 -7.90039265e-1
1348 1.97987376e-1 -7.65257301e-1
1350 1.95985387e-1 -7.40700535e-1
1352 1.94136991e-1 -7.16351359e-1
1354 1.92436203e-1 -6.92192790e-1
1356 1.90877584e-1 -6.68208417e-1
1358 1.89456202e-1 -6.44382353e-1
1360 1.88167594e-1 -6.20699183e-1
1362 1.87007741e-1 -5.97143924e-1
1364 1.85973038e-1 -5.73701978e-1
1366 1.85060266e-1 -5.50359099e-1
1368 1.84266576e-1 -5.27101345e-1
1370 1.83589467e-1 -5.03915052e-1
1372 1.83026768e-1 -4.80786792e-1
1374 1.82576627e-1 -4.57703344e-1
1376 1.82237495e-1 -4.34651658e-1
1378 1.82008117e-1 -4.11618827e-1
1380 1.81887522e-1 -3.88592056e-1
1382 1.81875016e-1 -3.65558632e-1
1384 1.81970177e-1 -3.42505895e-1
1386 1.82172848e-1 -3.19421210e-1
1388 1.82483137e-1 -2.96291938e-1
1390 1.82901414e-1 -2.73105409e-1
1392 1.83428310e-1 -2.49848893e-1
1394 1.84064722e-1 -2.26509573e-1
1396 1.84811810e-1 -2.03074516e-1
1398 1.85671004e-1 -1.79530645e-1
1400 1.86644010e-1 -1.55864708e-1
1402 1.87732815e-1 -1.32063253e-1
1404 1.88939696e-1 -1.08112590e-1
1406 1.90267229e-1 -8.39987696e-2
1408 1.91718302e-1 -5.97075408e-2
1410 1.93296127e-1 -3.52243242e-2
1412 1.95004252e-1 -1.05341749e-2
1414 1.96846584e-1 1.43782536e-2
1416 1.98827402e-1 3.95287474e-2
1418 2.00951381e-1 6.49335720e-2
1420 2.03223615e-1 9.06095140e-2
1422 2.05649642e-1 1.16573925e-1
1424 2.08235473e-1 1.42844771e-1
1426 2.10987626e-1 1.69440676e-1
1428 2.13913159e-1 1.96380982e-1
1430 2.17019708e-1 2.23685798e-1
1432 2.20315537e-1 2.51376066e-1
1434 2.23809575e-1 2.79473619e-1
1436 2.27511480e-1 3.08001253e-1
1438 2.31431688e-1 3.36982799e-1
1440 2.35581486e-1 3.66443198e-1
1442 2.39973076e-1 3.96408591e-1
1444 2.44619660e-1 4.26906406e-1
1446 2.49535525e-1 4.57965452e-1
1448 2.54736143e-1 4.89616032e-1
1450 2.60238278e-1 5.21890049e-1
1452 2.66060106e-1 5.54821132e-1
1454 2.72221355e-1 5.88444767e-1
1456 2.78743447e-1 6.22798441e-1
1458 2.85649676e-1 6.57921797e-1
1460 2.92965386e-1 6.93856805e-1
1462 3.00718191e-1 7.30647938e-1
1464 3.08938205e-1 7.68342381e-1
1466 3.17658311e-1 8.06990235e-1
1468 3.26914462e-1 8.46644764e-1
1470 3.36746015e-1 8.87362640e-1
1472 3.47196117e-1 9.29204227e-1
1474 3.58312140e-1 9.72233885e-1
1476 3.70146167e-1 1.01652029e+0
1478 3.82755556e-1 1.06213682e+0
1480 3.96203573e-1 1.10916189e+0
1482 4.10560128e-1 1.15767944e+0
1484 4.25902597e-1 1.20777938e+0
1486 4.42316788e-1 1.25955803e+0
1488 4.59898037e-1 1.31311877e+0
1490 4.78752472e-1 1.36857254e+0
1492 4.98998486e-1 1.42603848e+0
1494 5.20768428e-1 1.48564466e+0
1496 5.44210579e-1 1.54752873e+0
1498 5.69491448e-1 1.61183875e+0
1500 5.96798455e-1 1.67873391e+0
1502 6.26343075e-1 1.74838540e+0
1504 6.58364527e-1 1.82097722e+0
1506 6.93134121e-1 1.89670697e+0
1508 7.30960393e-1 1.97578660e+0
1510 7.72195181e-1 2.05844304e+0
1512 8.17240854e-1 2.14491859e+0
1514 8.66558902e-1 2.23547111e+0
1516 9.20680206e-1 2.33037356e+0
1518 9.80217324e-1 2.42991299e+0
1520 1.04587922e+0 2.53438837e+0
1522 1.11848896e+0 2.64410703e+0
1524 1.19900498e+0 2.75937887e+0
1526 1.28854674e+0 2.88050756e+0
1528 1.38842542e+0 3.00777742e+0
1530 1.50018094e+0 3.14143414e+0
1532 1.62562601e+0 3.28165691e+0
1534 1.76689854e+0 3.42851825e+0
1536 1.92652288e+0 3.58192672e+0
1538 2.10748042e+0 3.74154543e+0
1540 2.31328805e+0 3.90667666e+0
1542 2.54808113e+0 4.07609949e+0
1544 2.81669219e+0 4.24784244e+0
1546 3.12470889e+0 4.41886841e+0
1548 3.47848015e+0 4.58464368e+0
1550 3.88501635e+0 4.73856096e+0
1552 4.35169356e+0 4.87119279e+0
1554 4.88561994e+0 4.96937830e+0
1556 5.49245788e+0 5.01521484e+0
1558 6.17443788e+0 4.98516812e+0
1560 6.92730875e+0 4.84976686e+0
1562 7.73616888e+0 4.57471433e+0
1564 8.57071173e+0 4.12460766e+0
1566 9.38154445e+0 3.47041647e+0
1568 1.01006423e+1 2.60073251e+0
1570 1.06494912e+1 1.53403231e+0
1572 1.09560960e+1 3.25749578e-1
1574 1.09762049e+1 -9.36793960e-1
1576 1.07085583e+1 -2.15323972e+0
1578 1.01951269e+1 -3.23530555e+0
1580 9.50625683e+0 -4.12588583e+0
1582 8.71963399e+0 -4.80451720e+0
1584 7.90323120e+0 -5.28069862e+0
1586 7.10695818e+0 -5.58189624e+0
1588 6.36195129e+0 -5.74239957e+0
1590 5.68403774e+0 -5.79582211e+0
1592 5.07834766e+0 -5.77129578e+0
1594 4.54341069e+0 -5.69225783e+0
1596 4.07418324e+0 -5.57666693e+0
1598 3.66404045e+0 -5.43782589e+0
1600 3.30597261e+0 -5.28534422e+0
1602 2.99324086e+0 -5.12602276e+0
1604 2.71969377e+0 -4.96458363e+0
1606 2.47988487e+0 -4.80423853e+0
1608 2.26908077e+0 -4.64711595e+0
1610 2.08321428e+0 -4.49457546e+0
1612 1.91881400e+0 -4.34743562e+0
1614 1.77292770e+0 -4.20613799e+0
1616 1.64304837e+0 -4.07086415e+0
1618 1.52704713e+0 -3.94161908e+0
1620 1.42311438e+0 -3.81829016e+0
1622 1.32970925e+0 -3.70068885e+0
1624 1.24551681e+0 -3.58857997e+0
1626 1.16941209e+0 -3.48170211e+0
1628 1.10042994e+0 -3.37978185e+0
1630 1.03773997e+0 -3.28254335e+0
1632 9.80625552e-1 -3.18971487e+0
1634 9.28466435e-1 -3.10103303e+0
1636 8.80724128e-1 -3.01624540e+0
1638 8.36929754e-1 -2.93511204e+0
1640 7.96673853e-1 -2.85740627e+0
1642 7.59597826e-1 -2.78291483e+0
1644 7.25386744e-1 -2.71143773e+0
1646 6.93763276e-1 -2.64278789e+0
1648 6.64482557e-1 -2.57679054e+0
1650 6.37327832e-1 -2.51328262e+0
1652 6.12106759e-1 -2.45211209e+0
1654 5.88648252e-1 -2.39313722e+0
1656 5.66799779e-1 -2.33622589e+0
1658 5.46425050e-1 -2.28125497e+0
1660 5.27402032e-1 -2.22810962e+0
1662 5.09621228e-1 -2.17668271e+0
1664 4.92984204e-1 -2.12687422e+0
1666 4.77402297e-1 -2.07859074e+0
1668 4.62795512e-1 -2.03174495e+0
1670 4.49091543e-1 -1.98625514e+0
1672 4.36224932e-1 -1.94204482e+0
1674 4.24136331e-1 -1.89904227e+0
1676 4.12771850e-1 -1.85718023e+0
1678 4.02082493e-1 -1.81639553e+0
1680 3.92023654e-1 -1.77662877e+0
1682 3.82554678e-1 -1.73782405e+0
1684 3.73638473e-1 -1.69992870e+0
1686 3.65241164e-1 -1.66289306e+0
1688 3.57331787e-1 -1.62667021e+0
1690 3.49882022e-1 -1.59121578e+0
1692 3.42865949e-1 -1.55648777e+0
1694 3.36259838e-1 -1.52244637e+0
1696 3.30041954e-1 -1.48905380e+0
1698 3.24192393e-1 -1.45627413e+0
1700 3.18692925e-1 -1.42407318e+0
1702 3.13526864e-1 -1.39241836e+0
1704 3.08678942e-1 -1.36127855e+0
1706 3.04135206e-1 -1.33062403e+0
1708 2.99882923e-1 -1.30042631e+0
1710 2.95910488e-1 -1.27065806e+0
1712 2.92207353e-1 -1.24129306e+0
1714 2.88763958e-1 -1.21230602e+0
1716 2.85571673e-1 -1.18367261e+0
1718 2.82622739e-1 -1.15536929e+0
1720 2.79910229e-1 -1.12737328e+0
1722 2.77428002e-1 -1.09966252e+0
1724 2.75170672e-1 -1.07221554e+0
1726 2.73133574e-1 -1.04501145e+0
1728 2.71312745e-1 -1.01802984e+0
1730 2.69704895e-1 -9.91250779e-1
1732 2.68307402e-1 -9.64654706e-1
1734 2.67118290e-1 -9.38222409e-1
1736 2.66136230e-1 -9.11934960e-1
1738 2.65360530e-1 -8.85773672e-1
1740 2.64791142e-1 -8.59720049e-1
1742 2.64428663e-1 -8.33755736e-1
1744 2.64274345e-1 -8.07862474e-1
1746 2.64330111e-1 -7.82022053e-1
1748 2.64598569e-1 -7.56216264e-1
1750 2.65083040e-1 -7.30426854e-1
1752 2.65787583e-1 -7.04635479e-1
1754 2.66717028e-1 -6.78823657e-1
1756 2.67877020e-1 -6.52972718e-1
1758 2.69274057e-1 -6.27063759e-1
1760 2.70915550e-1 -6.01077594e-1
1762 2.72809879e-1 -5.74994703e-1
1764 2.74966462e-1 -5.48795178e-1
1766 2.77395835e-1 -5.22458677e-1
1768 2.80109734e-1 -4.95964365e-1
1770 2.83121202e-1 -4.69290859e-1
1772 2.86444694e-1 -4.42416174e-1
1774 2.90096208e-1 -4.15317662e-1
1776 2.94093423e-1 -3.87971954e-1
1778 2.98455864e-1 -3.60354899e-1
1780 3.03205079e-1 -3.32441505e-1
1782 3.08364842e-1 -3.04205875e-1
1784 3.13961389e-1 -2.75621146e-1
1786 3.20023670e-1 -2.46659431e-1
1788 3.26583648e-1 -2.17291761e-1
1790 3.33676632e-1 -1.87488028e-1
1792 3.41341647e-1 -1.57216944e-1
1794 3.49621872e-1 -1.26445995e-1
1796 3.58565113e-1 -9.51414166e-2
1798 3.68224363e-1 -6.32681853e-2
1800 3.78658428e-1 -3.07900266e-2
1802 3.89932638e-1 2.33054276e-3
1804 4.02119667e-1 3.61321358e-2
1806 4.15300459e-1 7.06543652e-2
1808 4.29565294e-1 1.05937647e-1
1810 4.45015002e-1 1.42022918e-1
1812 4.61762347e-1 1.78951247e-1
1814 4.79933624e-1 2.16763293e-1
1816 4.99670462e-1 2.55498590e-1
1818 5.21131902e-1 2.95194591e-1
1820 5.44496757e-1 3.35885404e-1
1822 5.69966294e-1 3.77600144e-1
1824 5.97767274e-1 4.20360780e-1
1826 6.28155386e-1 4.64179341e-1
1828 6.61419071e-1 5.09054301e-1
1830 6.97883776e-1 5.54965914e-1
1832 7.37916581e-1 6.01870203e-1
1834 7.81931148e-1 6.49691256e-1
1836 8.30392839e-1 6.98311347e-1
1838 8.83823742e-1 7.47558341e-1
1840 9.42807177e-1 7.97189692e-1
1842 1.00799099e+0 8.46872231e-1
1844 1.08008858e+0 8.96156820e-1
1846 1.15987608e+0 9.44446917e-1
1848 1.24818333e+0 9.90960120e-1
1850 1.34587545e+0 1.03468208e+0
1852 1.45382031e+0 1.07431287e+0
1854 1.57283597e+0 1.10820721e+0
1856 1.70361052e+0 1.13431254e+0
1858 1.84658541e+0 1.15011275e+0
1860 2.00179389e+0 1.15259130e+0
1862 2.16864861e+0 1.13823578e+0
1864 2.34568094e+0 1.10311497e+0
1866 2.53024998e+0 1.04306791e+0
1868 2.71826517e+0 9.54045923e-1
1870 2.90399980e+0 8.32634188e-1
1872 3.08010522e+0 6.76739769e-1
1874 3.23794628e+0 4.86362597e-1
1876 3.36834038e+0 2.64277947e-1
1878 3.46267540e+0 1.63917755e-2
1880 3.51422224e+0 -2.48457954e-1
1882 3.51931304e+0 -5.19350108e-1
1884 3.47802288e+0 -7.84651295e-1
1886 3.39412492e+0 -1.03356804e+0
1888 3.27434015e+0 -1.25746216e+0
1890 3.12714088e+0 -1.45061755e+0
1892 2.96147084e+0 -1.61036846e+0
1894 2.78568790e+0 -1.73671020e+0
1896 2.60688538e+0 -1.83162184e+0
1898 2.43059791e+0 -1.89832621e+0
1900 2.26080397e+0 -1.94064149e+0
1902 2.10010954e+0 -1.96249482e+0
1904 1.95001092e+0 -1.96760482e+0
1906 1.81116718e+0 -1.95930590e+0
1908 1.68364321e+0 -1.94047561e+0
1910 1.56710776e+0 -1.91352852e+0
1912 1.46098468e+0 -1.88044842e+0
1914 1.36456277e+0 -1.84283859e+0
1916 1.27707210e+0 -1.80197782e+0
1918 1.19773480e+0 -1.75887479e+0
1920 1.12579703e+0 -1.71431727e+0
1922 1.06054793e+0 -1.66891466e+0
1924 1.00132948e+0 -1.62313366e+0
1926 9.47540408e-1 -1.57732775e+0
1928 8.98636309e-1 -1.53176101e+0
1930 8.54127467e-1 -1.48662729e+0
1932 8.13575358e-1 -1.44206554e+0
1934 7.76588529e-1 -1.39817192e+0
1936 7.42818271e-1 -1.35500938e+0
1938 7.11954343e-1 -1.31261526e+0
1940 6.83720916e-1 -1.27100714e+0
1942 6.57872812e-1 -1.23018760e+0
1944 6.34192075e-1 -1.19014777e+0
1946 6.12484879e-1 -1.15087024e+0
1948 5.92578774e-1 -1.11233127e+0
1950 5.74320234e-1 -1.07450250e+0
1952 5.57572493e-1 -1.03735230e+0
1954 5.42213640e-1 -1.00084679e+0
1956 5.28134943e-1 -9.64950674e-1
1958 5.15239374e-1 -9.29627785e-1
1960 5.03440324e-1 -8.94841585e-1
1962 4.92660474e-1 -8.60555484e-1
1964 4.82830800e-1 -8.26733095e-1
1966 4.73889714e-1 -7.93338403e-1
1968 4.65782303e-1 -7.60335887e-1
1970 4.58459667e-1 -7.27690594e-1
1972 4.51878342e-1 -6.95368178e-1
1974 4.45999794e-1 -6.63334913e-1
1976 4.40789977e-1 -6.31557685e-1
1978 4.36218952e-1 -6.00003967e-1
1980 4.32260551e-1 -5.68641784e-1
1982 4.28892095e-1 -5.37439663e-1
1984 4.26094143e-1 -5.06366582e-1
1986 4.23850280e-1 -4.75391906e-1
1988 4.22146945e-1 -4.44485328e-1
1990 4.20973276e-1 -4.13616796e-1
1992 4.20320997e-1 -3.82756446e-1
1994 4.20184318e-1 -3.51874528e-1
1996 4.20559864e-1 -3.20941333e-1
1998 4.21446632e-1 -2.89927115e-1
2000 4.22845963e-1 -2.58802019e-1
2002 4.24761536e-1 -2.27536000e-1
2004 4.27199386e-1 -1.96098745e-1
2006 4.30167944e-1 -1.64459598e-1
2008 4.33678097e-1 -1.32587473e-1
2010 4.37743268e-1 -1.00450784e-1
2012 4.42379527e-1 -6.80173578e-2
2014 4.47605716e-1 -3.52543549e-2
2016 4.53443614e-1 -2.12819237e-3
2018 4.59918117e-1 3.13955367e-2
2020 4.67057462e-1 6.53521404e-2
2022 4.74893475e-1 9.97779030e-2
2024 4.83461864e-1 1.34710156e-1
2026 4.92802552e-1 1.70187346e-1
2028 5.02960058e-1 2.06249093e-1
2030 5.13983927e-1 2.42936241e-1
2032 5.25929225e-1 2.80290899e-1
2034 5.38857099e-1 3.18356460e-1
2036 5.52835412e-1 3.57177600e-1
2038 5.67939464e-1 3.96800259e-1
2040 5.84252809e-1 4.37271568e-1
2042 6.01868188e-1 4.78639750e-1
2044 6.20888582e-1 5.20953947e-1
2046 6.41428405e-1 5.64263983e-1
2048 6.63614869e-1 6.08620029e-1
2050 6.87589522e-1 6.54072147e-1
2052 7.13510000e-1 7.00669681e-1
2054 7.41552010e-1 7.48460466e-1
2056 7.71911581e-1 7.97489778e-1
2058 8.04807606e-1 8.47798995e-1
2060 8.40484714e-1 8.99423857e-1
2062 8.79216505e-1 9.52392250e-1
2064 9.21309172e-1 1.00672136e+0
2066 9.67105543e-1 1.06241408e+0
2068 1.01698954e+0 1.11945440e+0
2070 1.07139109e+0 1.17780158e+0
2072 1.13079136e+0 1.23738284e+0
2074 1.19572833e+0 1.29808402e+0
2076 1.26680249e+0 1.35973792e+0
2078 1.34468232e+0 1.42210959e+0
2080 1.43010918e+0 1.48487801e+0
2082 1.52390090e+0 1.54761319e+0
2084 1.62695291e+0 1.60974797e+0
2086 1.74023556e+0 1.67054339e+0
2088 1.86478519e+0 1.72904675e+0
2090 2.00168608e+0 1.78404172e+0
2092 2.15203889e+0 1.83399021e+0
2094 2.31691020e+0 1.87696701e+0
2096 2.49725586e+0 1.91059001e+0
2098 2.69380995e+0 1.93195179e+0
2100 2.90693022e+0 1.93756332e+0
2102 3.13639197e+0 1.92332686e+0
2104 3.38112680e+0 1.88456377e+0
2106 3.63891238e+0 1.81613179e+0
2108 3.90603706e+0 1.71267361e+0
2110 4.17698972e+0 1.56903759e+0
2112 4.44425884e+0 1.38089487e+0
2114 4.69835534e+0 1.14553626e+0
2116 4.92818416e+0 8.62762667e-1
2118 5.12185433e+0 5.35696518e-1
2120 5.26791833e+0 1.71271110e-1
2122 5.35687860e+0 -2.19849271e-1
2124 5.38264511e+0 -6.24060729e-1
2126 5.34355737e+0 -1.02625907e+0
2128 5.24266442e+0 -1.41163363e+0
2130 5.08717605e+0 -1.76738445e+0
2132 4.88725969e+0 -2.08396334e+0
2134 4.65453457e+0 -2.35562204e+0
2136 4.40063741e+0 -2.58028335e+0
2138 4.13612541e+0 -2.75892552e+0
2140 3.86982091e+0 -2.89473336e+0
2142 3.60856640e+0 -2.99223707e+0
2144 3.35728345e+0 -3.05657951e+0
2146 3.11921256e+0 -3.09297098e+0
2148 2.89623022e+0 -3.10633181e+0
2150 2.68917235e+0 -3.10109126e+0
2152 2.49812388e+0 -3.08110167e+0
2154 2.32265770e+0 -3.04962870e+0
2156 2.16202051e+0 -3.00938689e+0
2158 2.01527071e+0 -2.96259806e+0
2160 1.88137678e+0 -2.91105811e+0
2162 1.75928454e+0 -2.85620345e+0
2164 1.64796128e+0 -2.79917227e+0
2166 1.54642304e+0 -2.74085855e+0
2168 1.45375002e+0 -2.68195822e+0
2170 1.36909390e+0 -2.62300786e+0
2172 1.29167982e+0 -2.56441654e+0
2174 1.22080492e+0 -2.50649191e+0
2176 1.15583478e+0 -2.44946121e+0
2178 1.09619880e+0 -2.39348826e+0
2180 1.04138496e+0 -2.33868702e+0
2182 9.90934529e-1 -2.28513242e+0
2184 9.44436878e-1 -2.23286902e+0
2186 9.01524563e-1 -2.18191785e+0
2188 8.61868771e-1 -2.13228188e+0
2190 8.25175161e-1 -2.08395028e+0
2192 7.91180092e-1 -2.03690187e+0
2194 7.59647241e-1 -1.99110779e+0
2196 7.30364577e-1 -1.94653361e+0
2198 7.03141671e-1 -1.90314100e+0
2200 6.77807308e-1 -1.86088902e+0
2202 6.54207373e-1 -1.81973512e+0
2204 6.32202978e-1 -1.77963597e+0
2206 6.11668810e-1 -1.74054798e+0
2208 5.92491668e-1 -1.70242783e+0
2210 5.74569174e-1 -1.66523278e+0
2212 5.57808628e-1 -1.62892094e+0
2214 5.42126004e-1 -1.59345142e+0
2216 5.27445054e-1 -1.55878450e+0
2218 5.13696516e-1 -1.52488168e+0
2220 5.00817418e-1 -1.49170574e+0
2222 4.88750453e-1 -1.45922075e+0
2224 4.77443429e-1 -1.42739209e+0
2226 4.66848780e-1 -1.39618642e+0
2228 4.56923131e-1 -1.36557166e+0
2230 4.47626907e-1 -1.33551695e+0
2232 4.38923993e-1 -1.30599260e+0
2234 4.30781422e-1 -1.27697005e+0
2236 4.23169104e-1 -1.24842183e+0
2238 4.16059578e-1 -1.22032150e+0
2240 4.09427798e-1 -1.19264358e+0
2242 4.03250935e-1 -1.16536352e+0
2244 3.97508203e-1 -1.13845764e+0
2246 3.92180707e-1 -1.11190307e+0
2248 3.87251300e-1 -1.08567771e+0
2250 3.82704465e-1 -1.05976017e+0
2252 3.78526202e-1 -1.03412972e+0
2254 3.74703932e-1 -1.00876627e+0
2256 3.71226412e-1 -9.83650272e-1
2258 3.68083662e-1 -9.58762722e-1
2260 3.65266892e-1 -9.34085094e-1
2262 3.62768455e-1 -9.09599304e-1
2264 3.60581789e-1 -8.85287667e-1
2266 3.58701381e-1 -8.61132862e-1
2268 3.57122733e-1 -8.37117889e-1
2270 3.55842332e-1 -8.13226035e-1
2272 3.54857631e-1 -7.89440838e-1
2274 3.54167035e-1 -7.65746053e-1
2276 3.53769892e-1 -7.42125616e-1
2278 3.53666491e-1 -7.18563616e-1
2280 3.53858065e-1 -6.95044259e-1
2282 3.54346803e-1 -6.71551839e-1
2284 3.55135866e-1 -6.48070710e-1
2286 3.56229405e-1 -6.24585256e-1
2288 3.57632598e-1 -6.01079865e-1
2290 3.59351679e-1 -5.77538899e-1
2292 3.61393983e-1 -5.53946675e-1
2294 3.63768000e-1 -5.30287435e-1
2296 3.66483431e-1 -5.06545328e-1
2298 3.69551254e-1 -4.82704389e-1
2300 3.72983806e-1 -4.58748520e-1
2302 3.76794867e-1 -4.34661474e-1
2304 3.80999762e-1 -4.10426844e-1
2306 3.85615469e-1 -3.86028053e-1
2308 3.90660744e-1 -3.61448348e-1
2310 3.96156262e-1 -3.36670805e-1
2312 4.02124773e-1 -3.11678330e-1
2314 4.08591272e-1 -2.86453677e-1
2316 4.15583198e-1 -2.60979471e-1
2318 4.23130644e-1 -2.35238242e-1
2320 4.31266600e-1 -2.09212476e-1
2322 4.40027218e-1 -1.82884673e-1
2324 4.49452109e-1 -1.56237438e-1
2326 4.59584672e-1 -1.29253586e-1
2328 4.70472458e-1 -1.01916276e-1
2330 4.82167575e-1 -7.42091858e-2
2332 4.94727137e-1 -4.61167233e-2
2334 5.08213760e-1 -1.76242888e-2
2336 5.22696109e-1 1.12813995e-2
2338 5.38249504e-1 4.06119082e-2
2340 5.54956582e-1 7.03766016e-2
2342 5.72908026e-1 1.00582048e-1
2344 5.92203358e-1 1.31231295e-1
2346 6.12951803e-1 1.62322992e-1
2348 6.35273214e-1 1.93850323e-1
2350 6.59299069e-1 2.25799710e-1
2352 6.85173511e-1 2.58149250e-1
2354 7.13054437e-1 2.90866826e-1
2356 7.43114595e-1 3.23907824e-1
2358 7.75542662e-1 3.57212388e-1
2360 8.10544247e-1 3.90702132e-1
2362 8.48342736e-1 4.24276188e-1
2364 8.89179873e-1 4.57806510e-1
2366 9.33315940e-1 4.91132289e-1
2368 9.81029301e-1 5.24053372e-1
2370 1.03261508e+0 5.56322550e-1
2372 1.08838256e+0 5.87636619e-1
2374 1.14865091e+0 6.17626159e-1
2376 1.21374256e+0 6.45844025e-1
2378 1.28397352e+0 6.71752716e-1
2380 1.35963980e+0 6.94710952e-1
2382 1.44099876e+0 7.13960119e-1
2384 1.52824434e+0 7.28611638e-1
2386 1.62147503e+0 7.37636950e-1
2388 1.72065349e+0 7.39862512e-1
2390 1.82555749e+0 7.33973136e-1
2392 1.93572262e+0 7.18527955e-1
2394 2.05037889e+0 6.91994148e-1
2396 2.16838562e+0 6.52803987e-1
2398 2.28817242e+0 5.99440185e-1
2400 2.40769734e+0 5.30552482e-1
2402 2.52443681e+0 4.45104055e-1
2404 2.63542373e+0 3.42539591e-1
2406 2.73734870e+0 2.22957993e-1
2408 2.82673259e+0 8.72635488e-2
2410 2.90016688e+0 -6.27371291e-2
2412 2.95460094e+0 -2.24324984e-1
2414 2.98763870e+0 -3.93968163e-1
2416 2.99779555e+0 -5.67534923e-1
2418 2.98466626e+0 -7.40598129e-1
2420 2.94896957e+0 -9.08786665e-1
2422 2.89245997e+0 -1.06812659e+0
2424 2.81772604e+0 -1.21531784e+0
2426 2.72791654e+0 -1.34790940e+0
2428 2.62644449e+0 -1.46436070e+0
2430 2.51671514e+0 -1.56400049e+0
2432 2.40190927e+0 -1.64691035e+0
2434 2.28483592e+0 -1.71376620e+0
2436 2.16785375e+0 -1.76566794e+0
2438 2.05284974e+0 -1.80398023e+0
2440 1.94125980e+0 -1.83019778e+0
2442 1.83411562e+0 -1.84584071e+0
2444 1.73210457e+0 -1.85237982e+0
2446 1.63563279e+0 -1.85118788e+0
2448 1.54488524e+0 -1.84351199e+0
2450 1.45987906e+0 -1.83046162e+0
2452 1.38050871e+0 -1.81300757e+0
2454 1.30658290e+0 -1.79198806e+0
2456 1.23785365e+0 -1.76811894e+0
2458 1.17403876e+0 -1.74200604e+0
2460 1.11483864e+0 -1.71415806e+0
2462 1.05994850e+0 -1.68499919e+0
2464 1.00906713e+0 -1.65488099e+0
2466 9.61902824e-1 -1.62409304e+0
2468 9.18177222e-1 -1.59287247e+0
2470 8.77627657e-1 -1.56141225e+0
2472 8.40008336e-1 -1.52986835e+0
2474 8.05090742e-1 -1.49836585e+0
2476 7.72663464e-1 -1.46700410e+0
2478 7.42531663e-1 -1.43586116e+0
2480 7.14516295e-1 -1.40499742e+0
2482 6.88453193e-1 -1.37445871e+0
2484 6.64192079e-1 -1.34427886e+0
2486 6.41595557e-1 -1.31448184e+0
2488 6.20538109e-1 -1.28508358e+0
2490 6.00905141e-1 -1.25609337e+0
2492 5.82592059e-1 -1.22751518e+0
2494 5.65503417e-1 -1.19934860e+0
2496 5.49552116e-1 -1.17158974e+0
2498 5.34658671e-1 -1.14423188e+0
2500 5.20750532e-1 -1.11726607e+0
2502 5.07761467e-1 -1.09068159e+0
2504 4.95630998e-1 -1.06446634e+0
2506 4.84303893e-1 -1.03860717e+0
2508 4.73729698e-1 -1.01309012e+0
2510 4.63862320e-1 -9.87900649e-1
2512 4.54659645e-1 -9.63023798e-1
2514 4.46083199e-1 -9.38444331e-1
2516 4.38097833e-1 -9.14146847e-1
2518 4.30671452e-1 -8.90115868e-1
2520 4.23774754e-1 -8.66335908e-1
2522 4.17381014e-1 -8.42791527e-1
2524 4.11465872e-1 -8.19467370e-1
2526 4.06007158e-1 -7.96348197e-1
2528 4.00984720e-1 -7.73418906e-1
2530 3.96380281e-1 -7.50664539e-1
2532 3.92177310e-1 -7.28070296e-1
2534 3.88360895e-1 -7.05621535e-1
2536 3.84917649e-1 -6.83303765e-1
2538 3.81835606e-1 -6.61102644e-1
2540 3.79104148e-1 -6.39003970e-1
2542 3.76713924e-1 -6.16993666e-1
2544 3.74656791e-1 -5.95057773e-1
2546 3.72925758e-1 -5.73182426e-1
2548 3.71514935e-1 -5.51353847e-1
2550 3.70419500e-1 -5.29558320e-1
2552 3.69635658e-1 -5.07782179e-1
2554 3.69160623e-1 -4.86011783e-1
2556 3.68992590e-1 -4.64233501e-1
2558 3.69130726e-1 -4.42433688e-1
2560 3.69575162e-1 -4.20598669e-1
2562 3.70326992e-1 -3.98714713e-1
2564 3.71388273e-1 -3.76768018e-1
2566 3.72762041e-1 -3.54744682e-1
2568 3.74452322e-1 -3.32630690e-1
2570 3.76464160e-1 -3.10411887e-1
2572 3.78803641e-1 -2.88073959e-1
2574 3.81477929e-1 -2.65602413e-1
2576 3.84495313e-1 -2.42982555e-1
2578 3.87865251e-1 -2.20199472e-1
2580 3.91598431e-1 -1.97238010e-1
2582 3.95706837e-1 -1.74082759e-1
2584 4.00203821e-1 -1.50718032e-1
2586 4.05104193e-1 -1.27127855e-1
2588 4.10424312e-1 -1.03295946e-1
2590 4.16182193e-1 -7.92057124e-2
2592 4.22397631e-1 -5.48402345e-2
2594 4.29092329e-1 -3.01822661e-2
2596 4.36290047e-1 -5.21423287e-3
2598 4.44016771e-1 2.00817626e-2
2600 4.52300891e-1 4.57239283e-2
2602 4.61173408e-1 7.17307625e-2
2604 4.70668160e-1 9.81210238e-2
2606 4.80822067e-1 1.24913688e-1
2608 4.91675415e-1 1.52127894e-1
2610 5.03272162e-1 1.79782864e-1
2612 5.15660275e-1 2.07897814e-1
2614 5.28892110e-1 2.36491828e-1
2616 5.43024831e-1 2.65583706e-1
